Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_12,EMA_26,RSI,MACD,MACD_Signal,MACD_Histogram,Volatility,Bollinger_Upper,Bollinger_Lower
2021-01-01,697.2899833930065,703.9305970967839,698.8077083810599,695.3959393464146,17838092,,,695.3959393464146,695.3959393464146,,0.0,0.0,0.0,,,
2021-01-02,704.9292562558228,715.7072035557202,704.0928914880486,706.3158116589594,18894277,,,701.3108701823762,701.0658730471589,,0.24499713521731792,0.1361095195651766,0.1088876156521413,,,
2021-01-03,688.9754077841717,699.3108510703603,687.2487309614208,690.9429500893604,25444503,,,697.2642685756333,697.4288051140711,,-0.16453653843780103,0.012893922022972668,-0.1774304604607737,,,
2021-01-04,713.3498746652651,726.4007630820139,712.1321065546244,717.2750751044996,27900308,,,703.580898165277,702.9769549297398,,0.6039432355371446,0.2131138791754699,0.3908293563616747,,,
2021-01-05,695.2339921466915,708.890852865225,680.1565829634259,695.8416587483354,39857103,,,701.478174475555,701.3222503150372,,0.15592416051777036,0.19610123083607808,-0.04017707031830772,,,
2021-01-06,702.3309720577532,713.2264446616612,702.687957730235,706.7290755071132,1442699,,,702.7544196751003,702.4051942777193,,0.3492253973810193,0.23760639350872456,0.11161900387229476,,,
2021-01-07,706.6149732912781,709.6775799721285,699.2029526467231,706.1184853500897,17828704,,,703.5050991605066,703.0655838457498,,0.43951531475681804,0.2887041550367442,0.15081115972007386,,,
2021-01-08,707.6995045344897,717.9086295959645,689.8140307024247,704.0244891334818,10679468,,,703.6134878424538,703.220087247671,,0.39340059478274725,0.31386467832469456,0.07953591645805269,,,
2021-01-09,704.5086738566706,710.6537755776593,700.1603385333572,705.606759331878,4295532,,,704.0078278895224,703.5738444450125,,0.43398344450997683,0.3416127092257667,0.09237073528421014,,,
2021-01-10,712.495215376352,721.7728982890362,705.6122308832217,710.142067446692,41434350,,,705.1702639015682,704.4801952927797,,0.6900686087884651,0.41968705856502075,0.27038155022344434,,,
2021-01-11,694.8366743566681,705.1539488423548,688.6999931033952,695.3512177198077,46242156,,,703.3736152042318,703.2961640095009,,0.0774511947308838,0.3448078070719603,-0.2673566123410765,,,
2021-01-12,718.2939604058739,730.7608329307362,714.0896425550411,719.9371828499237,21875132,,,706.3185631557693,705.3407753767882,,0.97778777898111,0.48074535888301906,0.49704242009809096,,,
2021-01-13,703.6926499947353,707.152205627874,704.0300810033848,706.8023218423164,37619324,,,706.4025620414964,705.5119952816004,,0.8905667598959326,0.5674778057789804,0.32308895411695215,,,
2021-01-14,713.1956946740403,722.7314598275168,711.9895980782541,718.2011045273374,3062436,,,708.4114771205154,706.9371332600232,57.23154770678319,1.4743438604922403,0.7571948610520384,0.7171489994402019,,,
2021-01-15,709.2230947285341,718.102542608711,696.8495608547213,707.7826422028727,32968960,,,708.3061365065322,707.0285966165347,53.68439628507068,1.2775398899974562,0.8650589987986395,0.4124808911988167,,,
2021-01-16,694.2037076119616,701.5054578780451,692.5197682977348,695.1559184301364,26654775,,,706.1329592857915,705.7866169465143,46.713882591216255,0.3463423392771574,0.7583109772051495,-0.4119686379279921,,,
2021-01-17,710.7041188470733,718.0422750791346,705.5539903013781,712.4120930518668,48719811,,,707.1589275749784,706.4591606306236,56.25240996831808,0.699766944354792,0.7463324379095372,-0.04656549355474515,,,
2021-01-18,718.5421194405839,722.8345110199496,707.6171896609566,715.3772904560177,13029695,,,708.4890539879419,707.3402561342541,49.36023986539988,1.1487978536878245,0.8283021562368529,0.3204956974509716,,,
2021-01-19,697.9708607015308,709.219817035849,689.1057513827519,697.0530755188965,9900203,,,706.6528557655793,706.348423068543,50.41712347209935,0.3044326970363045,0.7219962346078288,-0.4175635375715243,,,
2021-01-20,704.0492714044717,710.8561217586199,694.0058713541965,704.5045514502241,47951456,705.5484854883111,,706.3102185144302,706.1745319601058,49.215473087039136,0.13568655432436572,0.6033665918893971,-0.4676800375650314,8.51165965543571,722.5718047991826,688.5251661774397
2021-01-21,705.7707268544247,716.3918553482458,702.5707134099979,712.8500695797748,27508225,706.4211919999792,,707.3474163233118,706.7916004255504,52.25121838857933,0.555815897761363,0.593767920950663,-0.03795202318930002,8.308287731887084,723.0377674637534,689.804616536205
