Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_12,EMA_26,RSI,MACD,MACD_Signal,MACD_Histogram,Volatility,Bollinger_Upper,Bollinger_Lower
2021-01-01,622.481728231391,627.7193191474092,616.2290983809218,622.975210562613,13192971,,,622.975210562613,622.975210562613,,0.0,0.0,0.0,,,
2021-01-02,598.2432826902202,611.310436900368,597.6496323174129,603.2004409018867,13206545,,,612.2638769963863,612.7075417003127,,-0.44366470392640167,-0.24648039107022315,-0.19718431285617852,,,
2021-01-03,620.5622268791002,630.0499867288212,610.4933821678661,619.6919447730958,42749014,,,615.1630535651251,615.2169699112832,,-0.05391634615807561,-0.16756070053245778,0.11364435437438217,,,
2021-01-04,628.7890018056048,632.2451722713332,618.1779195281758,627.1058063483388,48625686,,,618.9329138905159,618.5405690419298,,0.3923448485861627,0.022109200930489518,0.3702356476556732,,,
2021-01-05,624.6914833497264,638.4041102803992,625.4629442131367,626.3239266663645,24165727,,,620.9410256464068,620.3455617782647,,0.5954638681421329,0.19266925186208259,0.4027946162800503,,,
2021-01-06,614.4105519015944,623.0643410048426,606.9883198441032,611.6277636952971,20923235,,,618.6774130233965,618.5994563529096,,0.07795667048696941,0.16157576441328142,-0.083619093926312,,,
2021-01-07,622.7875884357493,637.7640763621268,610.987530006833,621.7800982236682,46432785,,,619.36976637037,619.1651170216136,,0.20464934875644758,0.1724765395118702,0.03217280924457738,,,
2021-01-08,619.0735704889426,628.7261361266433,606.8519526491951,619.194329261524,32344100,,,619.3331553497846,619.1698238372935,,0.16333151249114053,0.1702788175465176,-0.006947305055377079,,,
2021-01-09,626.0010534906356,632.4049099752389,613.6203275982912,625.3159350582187,32144003,,,620.5167621210361,620.0808124454272,,0.43594967560886744,0.23165010375884368,0.20429957185002376,,,
2021-01-10,629.4595553951143,639.5523530469051,626.9809675396132,634.6310726886189,30696624,,,623.1914184881454,622.088606745846,,1.1028117422993091,0.4268408816556235,0.6759708606436856,,,
2021-01-11,624.7639653509281,635.6779905369633,617.6177866858349,624.661391588837,35017471,,,623.460388122017,622.4222977550413,,1.0380903669756663,0.5605787764031636,0.4775115905725027,,,
2021-01-12,629.4118900587812,644.6687942822804,626.8098977059612,631.3975731651275,9749701,,,624.8715935660181,623.5250517573035,,1.346541808714619,0.7293706737268123,0.6171711349878067,,,
2021-01-13,635.0060420093521,638.6635638922768,628.3870353466048,634.1627409010035,14280330,,,626.4848897092554,624.7712551217301,,1.7136345875253483,0.9376751142078321,0.7759594733175161,,,
2021-01-14,616.4288404545616,629.0277679207328,612.8281385050077,620.1579363000795,30543727,,,625.4076115519578,624.2531245160285,48.833995176452156,1.1544870359292645,0.9830323299987448,0.1714547059305197,,,
2021-01-15,621.2992582192712,627.3681124172087,610.1536709598361,619.9452134398381,30567902,,,624.4925663551854,623.7871140617171,48.74815836196017,0.7054522934682836,0.925491795102679,-0.22003950163439534,,,
2021-01-16,627.0346007520277,627.6024289261351,622.8348424928563,627.8741532556767,27215481,,,625.0514002527992,624.2146519356309,61.299996447114545,0.8367483171683716,0.9072290489098885,-0.07048073174151692,,,
2021-01-17,625.3310862973957,629.587434064654,614.908416007562,623.7327075846232,31747950,,,624.83593472664,624.1657303752467,52.08661700396125,0.6702043513932949,0.8587320541693597,-0.1885277027760648,,,
2021-01-18,639.4159152946653,642.5031082132059,629.2900787568411,633.2221088273875,15120074,,,626.1932210665813,625.0604845994603,53.09212646847452,1.1327364671209352,0.9145382518438827,0.21819821527705252,,,
2021-01-19,633.8455579387655,640.0114684532678,620.6500234945445,634.5993393956825,43607389,,,627.5429350044525,625.9801682280132,54.15864158772332,1.5627667764392754,1.0460796683610751,0.5166871080782003,,,
2021-01-20,622.9918530983848,626.2718867807761,617.2708565462533,624.7915920476581,30735477,624.319564234277,,627.1041179425744,625.8680764601208,56.95702518648174,1.2360414824535155,1.0845151622540572,0.15152632019945833,7.826498455001719,639.9725611442805,608.6665673242735
2021-01-21,621.7747817755369,630.5764469348361,613.991324721369,623.3082142085221,2118777,624.3362144165725,,626.5021007106304,625.6314497850364,50.88906794465545,0.8706509255940773,1.0413441324529917,-0.17069320685891443,7.823841702619831,639.9838978218122,608.6885310113328
2021-01-22,619.7415998712332,628.7895701761597,611.3009703072366,622.5328469814467,5625212,625.3028347205503,,625.8755670500811,625.3501882647948,51.98417027398069,0.525378785286307,0.9373839724333571,-0.41200518714705014,6.073590789839948,637.4500163002302,613.1556531408704
2021-01-23,612.6080911648066,622.6016086415855,605.4384273761406,616.3171825778701,7332460,625.1340966107892,,624.3728192979717,624.5437234478643,44.65777376084036,-0.17090414989263536,0.7144101427935988,-0.8853142926862342,6.281015690572899,637.696127991935,612.5720652296435
2021-01-24,628.6101923568606,638.1033775408894,618.3232555970039,626.8639869555618,5286034,625.1220056411503,,624.7631590154555,624.7477733537386,45.4554280771362,0.015385661716891263,0.5739419040758288,-0.5585562423589375,6.277252003041531,637.6765096472334,612.5675016350672
2021-01-25,615.7636244199475,622.9619165156222,603.0673413895745,615.1727410934736,17096903,624.5644463625058,,623.2647021736983,623.9172387875119,44.55776848672326,-0.6525366138135951,0.32771598527702467,-0.9802525990906197,6.649098733500178,637.8626438295062,611.2662488955054
2021-01-26,629.2969405766864,637.7275703621671,621.3413584959112,627.3924370266535,2728139,625.3526800290736,,623.9080974238583,624.2149060132475,47.83879087050104,-0.3068085893892203,0.2004263610605649,-0.5072349504497852,5.930355859967077,637.2133917490077,613.4919683091395
2021-01-27,635.4803610166063,648.002767248754,630.5517079786408,637.4526728130062,3203156,626.1363087585404,,626.0150407210937,625.3358028390601,51.645711734363,0.6792378820335898,0.2964207654832601,0.38281711655032974,6.4464527038358606,639.0292141662121,613.2434033508687
2021-01-28,634.8304460465996,645.6749979301495,625.2210388828101,635.6086646449355,25467407,626.957025527711,,627.5048411458331,626.196525083219,58.79943288458159,1.3083160626141535,0.4991920415993153,0.8091240210148382,6.56001132536983,640.0770481784507,613.8370028769714
2021-01-29,621.7653763354939,638.7002254900228,614.293770599184,627.1539727110137,46735542,627.0489274103509,,627.4504331404901,626.2759742070858,53.7531603081063,1.174458933404253,0.6344547288307343,0.5400042045735187,6.548675697115872,640.1462788045826,613.9515760161191
2021-01-30,637.8452247516256,647.2655988770497,624.6816008248979,638.2695886692081,17246738,627.2308532093803,,629.1260785528117,627.2624204938514,55.23844492300686,1.8636580589602545,0.8806001080770923,0.9830579508831622,6.8155020144564205,640.861857238293,613.5998491804675
2021-01-31,628.3315367524681,641.4366827039428,617.1286323413833,628.4104733473907,32795861,627.4183072973079,,629.0153615028553,627.3560795854997,52.228776805716656,1.6592819173555426,1.0364908566523146,0.6227910607032281,6.792630977839799,641.0035692529875,613.8330453416283
2021-02-01,633.1146933425671,641.5463387332169,632.6750095063188,632.0972789765912,4284486,627.453292587881,,629.4917744112115,627.7399886062605,49.4326926520951,1.751785804951055,1.1796632791916677,0.5721225257593874,6.815966611523574,641.0852258109281,613.8213593648339
2021-02-02,619.9704533566048,633.1668619532022,620.412997379432,626.0063351072247,3869545,627.0454722981922,,628.9533806387644,627.6005713503256,45.86283336755799,1.3528092884388343,1.2143144438259246,0.13849484461290973,6.634999931183953,640.31547216056,613.7754724358243
2021-02-03,638.9649653858252,653.9182590017322,643.4280346912778,644.8181455752552,22977478,628.278482761951,,631.4024751803724,628.9764485932236,58.872662089607445,2.42602658714884,1.4567798170408637,0.9692467701079763,7.520024932988345,643.3185326279277,613.2384328959743
2021-02-04,635.9589359618556,651.8687738378452,627.7015821511442,638.4342466758096,1174550,629.2029344237495,,632.487420435734,629.7278466960399,56.42262170060503,2.7595737396940194,1.7174443396638344,1.042129400030185,7.5779064962132745,644.3587474161761,614.0471214313229
2021-02-05,631.2845093814286,652.2561302715444,620.6130906568493,636.1378816291765,27423915,629.6161208424245,,633.0504060238297,630.2343859017714,55.703130471475646,2.816020122058376,1.9372308209337579,0.878789301124618,7.7254945113720614,645.0671098651686,614.1651318196804
2021-02-06,623.3598342498356,641.6733904593979,619.2062737652466,629.5902882158218,30899098,629.9089998739845,,632.5169768857913,630.1837381136594,55.548547529432206,2.333238772131949,2.016452978421369,0.31678579371058024,7.600736102439199,645.1104720788629,614.7075276691061
2021-02-07,636.9057553454944,639.6438085791622,633.7322949995664,634.5084844123921,19897669,629.9733186532347,,632.8238998195153,630.5222653831383,53.35343153842067,2.3016344363769576,2.0735011184476164,0.22813331792934122,7.635610566198414,645.2445397856316,614.7020975208379
2021-02-08,629.3504556167891,632.8315295916277,613.3249938850817,623.4534333369841,43978486,629.4160233502997,,631.3801515532508,629.9712556214597,53.6529018826916,1.4088959317911076,1.9405579921506495,-0.5316620603595419,7.68678189179395,644.7895871338876,614.0424595667118
2021-02-09,637.2133202840022,644.2913677200349,633.7312540707385,636.5097738273311,22554275,630.0019324392833,,632.1703143354771,630.4789604295328,53.992504432001844,1.691353905944311,1.8907105490476928,-0.19935664310338175,7.7619715446347515,645.5258755285529,614.4779893500138
2021-02-10,626.0926936901682,635.7649572636531,624.8213970232674,626.8766141916225,33960910,630.1803524384384,,631.3550344996909,630.2002405835391,45.351329987175916,1.1547939161517888,1.7435115695881562,-0.5887176534363674,7.640063789376297,645.460480017191,614.9002248596857
2021-02-11,637.8074362397256,644.4416187994544,629.1739945160407,636.1733491426917,19360930,630.8623775465007,,632.0969793219382,630.6608714549634,50.23294349844809,1.436107866974794,1.6820255984175332,-0.2459177314427392,7.529483886104237,645.9213453187092,615.8034097742923
2021-02-12,637.0198738117942,642.6646346156921,615.8121960173004,631.2966624588092,7885842,631.6113515405476,,631.9737601101764,630.7097532673099,51.76092365807204,1.264006842866479,1.5984161571436077,-0.3344093142771287,6.706540758901644,645.024433058351,618.1982700227443
