Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI,MACD,Volatility
2022-01-01,867.8377125496015,875.4706065563556,869.311612889049,869.0966555799424,8021094,,,,0.0,
2022-01-02,872.3094810382605,875.8263404726063,867.4430636559721,869.9193551360391,9800431,,,,0.01845800286105259,
2022-01-03,863.3520064902823,861.1018214018021,857.817303730656,860.9613921211667,4114780,,,,-0.2542667377599628,
2022-01-04,873.833973188975,879.4265890466577,874.5666626429045,872.1440966829342,5530614,,,,0.03167142493157371,
2022-01-05,862.9232778558683,873.6529004337503,861.7877821486072,867.8298900424796,2041165,,,,0.014706971305599836,
2022-01-06,865.2643187124932,875.16972493812,865.1881116122457,867.4079396942549,1218244,,,,-0.013810252093207964,
2022-01-07,868.0553487790005,870.7111945430961,861.8329036240716,868.9555769035309,8337996,,,,0.03824982506409924,
2022-01-08,873.8260388513588,882.0069717321551,868.8162630083041,875.553299985531,3826782,,,,0.3863291454113096,
2022-01-09,865.1538126023182,868.6991682517598,855.2519064891832,865.5150975371424,5206225,,,,0.12345760390599025,
2022-01-10,869.8578055121371,872.0137615017445,861.8251866519099,869.2490635752167,2999116,,,,0.1275215584543048,
2022-01-11,871.454475654969,877.3509851597527,869.2101052631801,871.7823614051669,9478110,,,,0.2636327410453987,
2022-01-12,875.0281978518774,886.6714553474073,875.7999296154244,879.3190951302635,4132219,,,,0.7738359931357763,
2022-01-13,868.9202394490953,867.0084063389842,864.3144846260656,867.1567618602502,1080966,,,,0.4549233442530749,
2022-01-14,864.9557087796032,875.8061486047778,867.4455744747246,867.9416202391008,8810012,,,49.18238325316996,0.25579185955700723,
2022-01-15,866.0596181236157,871.8618643755296,864.4284726707833,867.4546837526685,3014146,,,48.84565253635991,0.07345754246944125,
2022-01-16,873.0118906941074,882.2715272645329,871.8206427787622,873.8527612081643,1855193,,,52.564263969918336,0.32222139186876575,
2022-01-17,871.555355357699,877.2273976077163,865.4440659781278,873.9947824199489,6663677,,,59.60022521227539,0.5167286826390409,
2022-01-18,877.1785880691965,877.46665259052,873.8364578099994,873.2351892061898,1332595,,,50.949477278186265,0.6114541014328552,
2022-01-19,879.9688580540573,881.9540849724173,876.5692703235881,878.7845199548769,9854851,,,59.33219728199741,1.032797207842009,
2022-01-20,876.9329818227395,875.7489754901163,872.3215906232695,874.1581539700238,4269012,870.7156148202446,,55.36607946574177,1.0435165429514655,4.504143399281128
2022-01-21,870.8672380202611,876.0929481466294,870.331830162932,871.0829319019915,4145542,870.8149286363471,,51.65104087033866,0.8358371232432091,4.488438220935121
2022-01-22,871.7747533793339,877.1946981707192,865.4636635318583,872.3254360651563,3133280,870.9352326828027,,47.26773797482677,0.748432754103419,4.495410496600855
2022-01-23,881.3342815026451,881.1523881953805,874.268880382441,877.3858317362841,6308056,871.7564546635589,,60.97280006959334,1.0155667512402715,4.056250646856358
2022-01-24,863.7638141426171,867.8012447231616,863.3251082718976,866.3567570923192,1250162,871.467087684028,,47.64419298505904,0.4528421273364529,4.229856408170883
2022-01-25,883.9240215519333,895.8654347399488,874.9441240725223,884.4419192169938,9212358,872.2976891427537,,58.22705138054573,1.2669425682184965,5.032845226486289
2022-01-26,866.888098591363,868.3623152877753,862.0951193133861,868.8481843937492,2699528,872.3697013777285,,43.84032263169557,0.7908932324515945,4.969098237084554
2022-01-27,872.4217842856226,872.6572501257368,866.7785491634647,869.7425402862909,6731064,872.4090495468665,,51.75360195730065,0.47413573327537506,4.943691207850015
2022-01-28,877.2852355968917,885.8839725559887,863.8621022170585,877.0236584680854,6188488,872.4825674709942,,55.66043227694872,0.742257988882443,5.003481837072046
2022-01-29,873.0914573328689,876.6004277853773,863.3794775656934,873.6375542460406,5097332,872.8886903064391,,53.71910662530632,0.6987311723785297,4.730368970844799
2022-01-30,879.298558722813,881.5625208697898,871.3850739503312,878.8263428889131,1566059,873.3675542721239,,53.035864167925425,1.0335035783631383,4.82632061502449
2022-01-31,879.42090226165,885.1623921019183,879.1238798286083,881.7694190514771,8524870,873.8669071544394,,54.588710706709655,1.4982449260842259,5.15887315431916
2022-02-01,871.3549025777229,869.0712661555175,859.3269684709816,868.8204281103475,4429194,873.3419738034436,,47.72210080155539,0.8908569493369214,5.108789993642694
2022-02-02,878.2137566104317,887.4062647232848,869.3624875032086,876.0088545228505,4629839,873.7845784365738,,48.59165216177461,0.9381339625048213,4.924869207708586
2022-02-03,871.3406263697867,884.139474508329,867.1058530883358,871.6878145191972,2078129,873.9718881505784,,48.74267615236493,0.6425199363355887,4.759405963575661
2022-02-04,862.6088547234708,864.7006060177088,856.8394697692559,862.1527837359232,8946294,873.7067931497411,,45.73527431404706,-0.30971339600637293,5.262572545854666
2022-02-05,875.350813269972,881.4937905275526,866.7404019988765,877.0107640615826,6240019,873.8646932924121,,51.980051623417914,0.06632065169787893,5.3143053921437025
2022-02-06,870.0913015702295,869.8138150157992,863.3421961620547,870.7941111533648,5385160,873.704659729083,,47.241254632829694,-0.10979651832633408,5.358192600230252
2022-02-07,871.39549679597,878.0640396760546,865.2458700654729,870.8353890634414,4788956,873.5846697219455,,52.06423311361317,-0.2432155450802611,5.395996032277188
2022-02-08,874.1616650690012,881.5931775020599,869.828289501899,872.0573387716122,3807856,873.2483106627822,,43.24122485810086,-0.25181609621347434,5.262830134562784
2022-02-09,878.6063262762209,889.3985026448751,879.7778298976863,883.9318467106756,6433217,873.7369952998148,,58.580081019511276,0.6514468160912656,5.780111607160713
2022-02-10,868.0823843623117,879.4996802232696,867.8145298412827,871.8932740424647,5680270,873.7775124068385,,51.085751912624545,0.4284340979660328,5.7633439510745
2022-02-11,867.0195625212621,875.8660738237768,862.4362195131642,869.5050345282481,6054185,873.6364923299931,,46.007130653472046,0.06535553990715925,5.83480638180032
2022-02-12,872.3626203321963,880.4127838211689,863.6473722278498,873.72801930074,6499399,873.4536017082158,,50.04761944303052,0.1058459397261231,5.768043526557546
2022-02-13,875.0280120224671,880.1450837261547,868.1622754766032,872.8228092620081,4010353,873.7769043167003,,46.69058829137804,0.06638517036947178,5.525435922007161
2022-02-14,878.3873521080199,879.3078100898197,873.5378997560963,877.8732393604139,8522160,873.4484703238713,,47.901020704406974,0.42593249927017496,5.031262479683256
2022-02-15,874.835562856057,883.0406325793715,862.9775164496334,872.723461736164,9630322,873.642234190992,,52.29557587189993,0.3028361047740873,4.918122013957192
2022-02-16,874.6041066079413,878.6741774181878,866.6639885883413,873.4245757322202,6841222,873.8263359632886,,48.354481747039024,0.25750910831857254,4.832632780010953
2022-02-17,884.3151954933952,882.0738693387359,874.6828071441449,882.4160801281055,1034909,874.0959570462895,,56.44764445207077,0.9198057628861989,5.159760169822463
2022-02-18,885.9881434633191,891.1852495076911,879.3942528854999,884.9672600373681,6099309,874.6624423358559,,64.9678930889302,1.6271590233022835,5.700398689299059
2022-02-19,877.8635758284806,880.5766021040273,865.7101037051887,876.7096556083669,8763490,874.5566079718286,872.9023122427457,49.783720656474834,1.516866993606186,5.6383338115435135
2022-02-20,881.6096242967823,888.6638998162864,874.5267123196006,880.5330775875843,1332419,874.4947908986339,873.1310406828984,57.24433859695351,1.7125602000714935,5.561344373743902
2022-02-21,872.41090276019,875.849817838925,865.1884261075902,873.0710180018168,3044986,874.7073203932075,873.1940739402141,51.49763677009278,1.261103694767371,5.4123048602791775
2022-02-22,872.7650113968793,881.4316244763356,869.5395618763574,876.0099001054432,2655038,874.7073726723369,873.4950440998997,52.58826273185547,1.123835464961985,5.412318098914301
2022-02-23,878.4245519288127,883.533595918935,874.0707829497127,879.7101516320382,3268716,875.1084895279791,873.6463651988819,46.90406368800803,1.2943578201816308,5.473682144275728
