Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI,MACD,Volatility
2022-01-01,829.64883590883,838.2995496107357,826.4256147355381,831.9820722230805,9957829,,,,0.0,
2022-01-02,834.156079826546,838.6068545187807,828.5454934211383,832.7370632671673,7154902,,,,0.016938901630169312,
2022-01-03,834.6580717948922,838.315431829836,832.8028509168004,833.2212357078135,5387146,,,,0.03659768123895901,
2022-01-04,836.6159845224903,837.6742636677802,831.1523266296198,835.771637745753,5975195,,,,0.1367232575204298,
2022-01-05,840.5909061205056,848.9727653172619,839.077066729225,841.2779362022825,8739185,,,,0.40735991721669507,
2022-01-06,840.5450032601453,838.8559758545885,832.9738154785952,837.7537699869589,6432998,,,,0.41169682937334073,
2022-01-07,840.4311939781775,841.8797176607598,831.8428965328661,841.5785809911147,6460824,,,,0.580657182602863,
2022-01-08,842.5031088266339,846.2377542031941,828.5215591578038,841.2712383197336,8992466,,,,0.6699969319056436,
2022-01-09,840.3321115401807,842.2977016892727,838.0425985580682,837.4697766285324,8582738,,,,0.5330643872599694,
2022-01-10,842.2504444714433,847.9553121309991,841.3782224573287,844.1851822011674,2996915,,,,0.7740787682250811,
2022-01-11,835.15821752206,839.7432196032161,826.4155203682926,832.3219655522356,3131059,,,,0.3053641188628262,
2022-01-12,844.7574239654252,849.1878244162998,840.8358684063439,844.8395233575667,6581379,,,,0.6451730807606282,
2022-01-13,840.6009100007101,843.7590424192385,836.2383075263945,840.8965730969364,8272395,,,,0.6658960809899099,
2022-01-14,831.4182241596905,831.9181155386764,830.473277484755,835.4420484857045,5422801,,,52.82459491000938,0.35663556130703,
2022-01-15,848.4581797910533,846.618986068935,851.0055565553326,849.2307432308196,5040870,,,61.49359781301187,0.9370997455715724,
2022-01-16,840.392658572705,850.1352815117168,829.5613301943102,839.3202648588385,1721209,,,53.90966009482507,0.7647068199496516,
2022-01-17,834.5320505923307,834.5002117788177,832.1539107172429,834.9499400294364,3375810,,,50.98135260055402,0.35328764088126263,
2022-01-18,834.32216872864,835.9597539945455,826.6393366599452,833.9722693348015,8132082,,,48.95996161112476,-0.02777197759712635,
2022-01-19,839.2644539705038,844.6195491138598,830.1613923774029,840.6543738599274,8378528,,,49.64441303858914,0.10836694638499011,
2022-01-20,841.5449965442034,847.128194802832,836.5160011021544,840.6222025162193,2602512,838.4749198798045,,51.70357306018427,0.20989088552244084,4.7090492129906885
2022-01-21,835.3267659875788,842.2233463315619,831.7474599283133,837.8111549431497,9618445,838.766374015808,,47.73524000491073,0.09983853056439784,4.459834480329796
2022-01-22,838.185962150754,839.8396869761027,831.621390795073,836.6815397854049,2669474,838.9635978417198,,47.267946293334,-0.0623251723291105,4.26200069871609
2022-01-23,830.5526168175501,835.2567542135403,828.6852868123594,832.1954795534388,3029238,838.9123100340012,,46.88581508558311,-0.49212573913825963,4.340194287817713
2022-01-24,832.4399236644674,839.9545181925822,830.070044998817,834.7221617235929,5338564,838.859836232893,,44.121843612198454,-0.6464320888956081,4.386263804610561
2022-01-25,833.2873726397102,837.4111306891987,827.8188426816017,833.9832499074911,5979080,838.4951019181535,,51.19742917254244,-0.8101838519620514,4.476959479433292
2022-01-26,830.3687345617482,839.5486346058234,822.5507053473062,831.3914837438749,7576880,838.1769876059992,,38.688290421618504,-1.1101463883060205,4.7501138005816665
2022-01-27,835.2407024013743,835.5356858851653,831.5135262496107,836.5921222225477,5916411,837.927664667571,,46.45436417290999,-0.9622551640815118,4.692691761634449
2022-01-28,845.7812673574325,850.7517466311518,836.8418540076195,844.326028239905,7602843,838.0804041635796,,57.053008559170664,-0.28271409720423435,4.854182938391438
2022-01-29,841.9020992903022,843.2070689642327,834.999681190443,841.0015786249052,2723869,838.2569942633982,,42.1650623461466,0.011125706292204995,4.894870897538965
2022-01-30,846.7851738212274,857.9774947284404,838.9791269966755,848.2114177840976,5477866,838.4583060425446,,58.92413872380103,0.764037003558883,5.223288275262422
2022-01-31,839.2356389185416,840.8022287129118,835.9086652820578,839.6883510138122,9929049,838.8266253156235,,54.39002478810637,0.7198771711335894,5.023718595471789
2022-02-01,841.2586570266958,841.8745386482312,835.8516285783902,839.9848499798652,4606594,838.5838916467385,,55.64172120061458,0.6988708618243891,4.831505000531936
2022-02-02,843.4771719410003,847.0383516695434,841.1389216114749,844.9291127910128,4943663,838.7855186314422,,54.146293695446424,1.0405072923622356,5.013800102525341
2022-02-03,841.2927580147721,846.9235602221612,837.454831627512,841.4342994255951,5861572,839.0851311784369,,50.73811480217431,1.0353787070990847,4.982429820496499
2022-02-04,848.2011283795554,850.9653269392842,843.5114553113291,847.7318999909753,9613485,839.0101890164445,,58.47954303940534,1.490775036422292,4.830758749570215
2022-02-05,850.6539172769891,857.5957668322098,845.8271938002084,850.1053170340095,7762415,839.5494416252031,,61.2348069684738,2.008312279213669,5.431769233003656
2022-02-06,842.7833420818829,845.0503728329252,844.093484375202,842.9293655231559,7911590,839.948412899889,,58.59648865180882,1.8481055726769,5.368833706914377
2022-02-07,845.8077545854707,853.3159837874491,843.9854043259691,846.6398835636295,7491152,840.5817936113306,,59.366974677613506,1.9829029185908666,5.373919462004681
2022-02-08,842.4918426364098,850.670213787093,840.2280306056119,841.3898657272276,1668086,840.6185682046955,,55.435908961847815,1.6659622771376235,5.376957966691623
2022-02-09,841.0814312316417,841.0826327276918,836.197305226726,841.2904669361936,1661769,840.6519814256942,,57.541004689628814,1.3911733277720941,5.379057677043345
2022-02-10,838.5599461623201,845.2216822458734,836.9390719468792,839.371517232886,8455207,840.7299995401811,,52.22876912098651,1.0130465015594154,5.346905279483472
2022-02-11,835.0871422208752,842.0235012414138,829.6468536377167,835.2476501026872,1955633,840.6583050560452,,42.2727541785168,0.3884185799064426,5.413248136092318
2022-02-12,835.5455160213086,837.4820125997126,832.1805201258907,835.3108008896875,1191218,840.8140711228576,,44.87145006307154,-0.1002074918397966,5.197433456931949
2022-02-13,834.5221631497288,843.8846790809296,833.6943922138075,836.223228819122,4169547,840.8891244776339,,37.81290329699831,-0.4111396430860168,5.115018079163044
2022-02-14,838.385929783567,844.1405210737197,835.5374270020342,837.1245871162711,7716935,841.046191338073,,46.915752924892345,-0.5800851392237973,4.936928658731683
2022-02-15,838.0440296034232,838.798596270667,830.65103490003,836.1519058478268,6777692,841.2842124432706,,45.46272732435117,-0.7812532302355066,4.546251190451182
2022-02-16,847.4258418861594,846.0762934033146,844.6013213029139,848.898497970879,9900388,841.8995312306872,,53.966153209908754,0.06167261274345037,4.707714201742572
2022-02-17,840.8659352489544,848.5789491123799,840.5820168547193,842.4234836296893,9493563,841.8044040001765,,50.93282399742978,0.21649042546800956,4.6752120226701415
2022-02-18,835.9027554125504,841.5158547612307,830.9197543009299,833.9878259125771,1850008,841.45371636456,,37.54140443915558,-0.32329746721438823,4.990988034987307
2022-02-19,832.9261474173803,835.8084676576682,832.8365890099562,832.778248502425,3942762,840.6820579004764,839.2011154426805,33.95498077463891,-0.8369544780861133,5.083395819983153
