Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_12,EMA_26,RSI,MACD,MACD_Signal,MACD_Histogram,Volatility,Bollinger_Upper,Bollinger_Lower
2021-01-01,1564.479659450475,1569.550233337556,1552.3425445917935,1562.163427080595,48454194,,,1562.163427080595,1562.163427080595,,0.0,0.0,0.0,,,
2021-01-02,1577.3532529130616,1585.0247061624714,1568.482973889672,1572.5891498676738,9026912,,,1567.8106935902626,1567.5767831431167,,0.233910447145945,0.12995024841441388,0.10396019873153112,,,
2021-01-03,1551.707772496858,1548.7832587639882,1544.991682118594,1550.5509698591045,27654986,,,1561.0742194319123,1561.459573737476,,-0.3853543055636237,-0.08124014256019167,-0.304114163003432,,,
2021-01-04,1564.8216676034433,1572.877061193894,1559.7931322702973,1562.5039902252722,20154017,,,1561.5255421952759,1561.7515469469022,,-0.22600475162630573,-0.13027964427635497,-0.09572510734995077,,,
2021-01-05,1551.1509790247276,1565.5764458903448,1548.0460962392415,1556.365252272098,35461426,,,1560.123509865904,1560.50244299551,,-0.37893312960591174,-0.20424843453383854,-0.1746846950720732,,,
2021-01-06,1567.1615276376426,1579.1254848624735,1551.5780220544018,1561.6468029863745,3293631,,,1560.4937502343314,1560.7316491745921,,-0.23789894026072034,-0.21336959251774917,-0.024529347742971164,,,
2021-01-07,1563.0427565643213,1567.9255773033403,1556.3063708438647,1561.7300626135755,47276347,,,1560.7696290162328,1560.9092118290773,,-0.13958281284453733,-0.19469612703461908,0.05511331419008175,,,
2021-01-08,1563.2198816015825,1570.989143728762,1561.4606707790197,1563.7510493262137,3298826,,,1561.391805481978,1561.3671022658411,,0.024703216136913397,-0.141970339064937,0.1666735552018504,,,
2021-01-09,1564.108761670556,1568.358086372672,1555.505413967963,1562.8869473203088,16366366,,,1561.6875977541445,1561.5923766679762,,0.09522108616829428,-0.08717794312333213,0.1823990292916264,,,
2021-01-10,1572.883881887699,1574.827416785054,1556.4795917371673,1568.0470064964384,4750407,,,1562.8927032392605,1562.4830527634065,,0.40965047585405046,0.02414046357774299,0.3855100122763075,,,
2021-01-11,1561.306642186345,1571.6126183372144,1556.2330469754293,1565.4274128601703,24596776,,,1563.3564939837215,1562.8649372007312,,0.49155678299030114,0.12640848347824094,0.3651482995120602,,,
2021-01-12,1545.7661195816177,1551.9148629883268,1541.799617782135,1546.3227171300707,42684526,,,1560.32794437864,1560.8324648190232,,-0.5045204403832031,-0.009088589229804479,-0.4954318511533986,,,
2021-01-13,1558.2876877952947,1564.4881121329408,1550.5834423470192,1557.3301367705378,40575279,,,1559.8074110927123,1560.4221677198705,,-0.6147566271581582,-0.13726898880475688,-0.47748763835340124,,,
2021-01-14,1569.3206369988213,1575.708724765988,1563.6513318777095,1573.5867122575498,17734540,,,1562.1535861326893,1561.9007027396228,55.05661371059454,0.2528833930664405,-0.05564881941846651,0.308532212484907,,,
2021-01-15,1568.4790957344192,1581.0590063739676,1563.704723961238,1570.3777044696358,25596764,,,1563.5312667461203,1562.817706679011,53.535671271308836,0.7135600671092561,0.10380317623236364,0.6097568908768924,,,
2021-01-16,1559.7170458580586,1569.0331145417822,1550.2859515261594,1562.9200722977646,20967251,,,1563.4302620445335,1562.828414963646,45.72901061948859,0.6018470808874099,0.2062968989858762,0.3955501819015337,,,
2021-01-17,1572.6624856610144,1586.563839779355,1568.912469826125,1574.1579745299389,1197644,,,1565.183098221556,1563.9784641991862,61.52747203295937,1.2046340223698735,0.41056401008993704,0.7940700122799365,,,
2021-01-18,1575.547968216711,1576.2421380915118,1564.3464212028082,1572.2728947685314,6277487,,,1566.3305683182375,1564.7979393159328,55.29040615829674,1.5326290023047022,0.6390938358860844,0.8935351664186179,,,
2021-01-19,1562.4109458930393,1571.167685749004,1565.4042708928919,1568.5369592629622,13147159,,,1566.6848336870912,1565.1584349420405,56.76778948692733,1.5263987450507557,0.8191496961354179,0.7072490489153378,,,
2021-01-20,1577.9139767768056,1587.1397755613664,1567.3525425421594,1575.2089920898777,41055768,1564.4188117242347,,1568.0443683594435,1566.106278872976,57.42610507451238,1.938089486467561,1.0455478471711697,0.8925416392963914,7.79345067991042,1580.0057130840555,1548.831910364414
2021-01-21,1563.894920464109,1564.241548814689,1555.361082041402,1561.4308831657763,22264328,1564.3821845284938,,1566.9954924319334,1565.6740980631655,49.85754598517055,1.3213943687678693,1.1012307354855195,0.22016363328234978,7.806319041763054,1579.9948226120198,1548.7695464449678
2021-01-22,1566.1617478683563,1584.0628256236623,1561.8963239810953,1575.4803237464976,43218729,1564.526743222435,,1568.3347951788378,1566.5642134210714,55.010900717716716,1.770581757766422,1.236096070469244,0.5344856872971779,7.990883596349912,1580.5085104151349,1548.5449760297352
2021-01-23,1570.0934895592534,1572.1931254442973,1564.4742990972572,1569.568579931018,26207615,1565.4776237260307,,1568.52876804824,1566.8324426208983,52.736462371322254,1.6963254273416624,1.3286885111417261,0.3676369161999362,7.345763526680689,1580.169150779392,1550.7860966726694
