Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI,MACD,Volatility
2022-01-01,920.2394856461764,928.4812959399201,923.3322841634194,922.1556221115632,7619969,,,,0.0,
2022-01-02,928.547104045945,936.6855615264742,926.1009004018211,930.3703308412269,7486124,,,,0.18430436252458549,
2022-01-03,935.0092176059085,936.7038991353817,933.576236628294,931.3493310719897,7357685,,,,0.26519907842191515,
2022-01-04,924.4095508299935,929.7593350993217,917.1659524267577,923.4752965206063,8389327,,,,0.011203206520917774,
2022-01-05,916.2966852326166,921.9129528338555,914.5999190942778,918.4061636125384,8048064,,,,-0.3287626714167118,
2022-01-06,938.3900364055875,939.6177453965919,929.4262021014633,935.2173732276558,3420403,,,,0.19190854276621394,
2022-01-07,930.6033872267005,932.3548714049924,930.8126674480943,931.4792499045286,8018232,,,,0.3531712211345166,
2022-01-08,924.5594001299534,930.4930997544808,917.950457366505,923.9579387676101,3639963,,,,0.0979121558548286,
2022-01-09,915.7827747101297,916.6712846431726,908.4750167284072,914.4314768634994,4228190,,,,-0.5529821739906993,
2022-01-10,923.8865347758681,926.0221249725241,916.5253961856546,921.5521196075676,9313562,,,,-0.6398842483355338,
2022-01-11,917.9507752479063,918.3672229364512,910.4877159369719,915.5833772561462,1860114,,,,-1.011695375173872,
2022-01-12,929.8229323850683,930.4088431761693,925.2045762146843,929.3208600222416,3525070,,,,-0.5159116215742188,
2022-01-13,914.5531583229484,917.580670703137,910.4518193127218,914.0543811738067,8250151,,,,-1.003756632488603,
2022-01-14,927.5399794685104,934.5126268772054,927.8455420114656,929.2621644334224,5785984,,,53.03607275544195,-0.4744935314191707,
2022-01-15,923.0354367527458,929.0371191892438,917.6831347477172,924.331426497729,8631596,,,50.89197278612583,-0.3618934982397377,
2022-01-16,928.198741112363,931.3954060617688,927.5636886743563,927.9283980350864,1501253,,,48.95953469494384,-0.05374954501348839,
2022-01-17,925.559100838465,931.3502619525352,925.2214907972057,926.1680314062296,1398566,,,47.806940449056285,0.07298070298440962,
2022-01-18,937.9635391616223,943.0998549368124,933.8763309757015,939.2545636971766,7577314,,,56.396551899200155,0.9942437200390941,
2022-01-19,930.6492638468862,934.4881579649411,926.7918254003015,930.1339126108139,2283015,,,54.60296224656623,1.1050709705904183,
2022-01-20,928.0283417030455,934.6776351005791,918.6959337452312,926.6076370401466,9628974,925.7519827350792,,46.227392544824085,0.9472976041726042,6.769194177620514
2022-01-21,924.8428494584808,926.8120656670826,924.3338724823774,927.5327683820922,9239654,926.0208400486057,,48.22702667158107,0.875249860554618,6.725479866103062
2022-01-22,927.5729003289881,941.3623660613763,924.8037398479934,927.7533747506453,5617035,925.8899922440767,,51.82481894485277,0.823838260126422,6.66155779370067
2022-01-23,923.421817564539,931.5260309537919,920.6061859586146,924.2895529446517,4280592,925.5370033377097,,55.03311148493684,0.5388743832628506,6.543038464820495
2022-01-24,920.5497526515238,922.9630001912279,913.1724831428609,919.5015956591112,2732533,925.3383182946351,,48.927545065466035,-0.017968448171473028,6.668076699787195
2022-01-25,921.5303364690191,936.4457235413405,923.9910858514965,926.6607503774328,2420221,925.7510476328798,,55.72237766213348,0.04682312507009101,6.468908793341279
2022-01-26,922.455830402797,934.0328950284267,919.5138038668222,923.769130685866,8881169,925.1786355057902,,46.77015054689741,-0.10632810921208602,6.082123937402472
2022-01-27,926.2793657946422,936.3367454121877,920.9756683028004,927.5912134906453,2863559,924.9842336850961,,59.0851598806387,0.046505130360287694,5.930382740742315
2022-01-28,921.0856548347693,935.7036849423947,917.9956641800029,924.0323965369437,4573719,924.9879565735628,,45.8395326294316,-0.08934021961988492,5.929727894188236
2022-01-29,923.2442099179797,931.8098371292655,926.5759249004535,928.0465475608619,4605412,925.6687101084308,,52.99925139560251,0.09507410355672619,5.413039775136898
2022-01-30,929.1535426242406,933.9381580122031,922.2640282454827,927.7665903788044,7682016,925.9794336469926,,49.86197919382497,0.21760261317911045,5.342199401516818
2022-01-31,918.4162075142897,926.0543176358913,916.4708930662782,919.4812382235484,7724801,926.1743266953629,,44.86753410813732,-0.29518797417631504,5.003323546663323
2022-02-01,930.4554961091794,937.0316432304581,926.3802861271666,931.0200588555132,2484283,926.2592866370263,,43.52576247258324,0.15693678734442074,5.073500650160102
2022-02-02,922.1579919895913,924.1582749316599,921.027528037514,923.162592492946,9938135,926.7146972029834,,44.4078418483824,-0.07334383957015689,4.264600861686665
2022-02-03,922.1458900644799,925.088550246141,916.5040457914819,921.7859053304072,7868863,926.3408842478326,,45.99401671973414,-0.35505277156278225,4.356231273189161
2022-02-04,923.6796149731335,927.3900039728945,918.205689854188,923.5727803955343,1579693,926.3029519427228,,46.756414302090334,-0.4375328711535076,4.377898850127177
2022-02-05,929.9878495672586,932.7618653781965,922.0082704032166,930.5178855375308,3031405,926.432426317845,,52.039691426830736,0.025261199802116607,4.465907619369731
2022-02-06,932.8943526549623,932.2767448695515,928.9405051328737,933.1961220391777,1951775,926.7838308494926,,56.6484514546521,0.5893375086589003,4.713643459901591
2022-02-07,925.8762093586012,930.633373326083,923.2074277621931,925.5364288243862,5601209,926.097924105853,,54.3196034282206,0.443048513768872,3.6905122416450777
2022-02-08,934.3114181379159,941.6829064950653,925.2714723420671,930.7316556506964,5577372,926.1278112578472,,52.998158663655296,0.7189593234668337,3.7271559037712807
2022-02-09,924.5545516076138,928.2087688018543,922.4814435152201,926.1266702173858,6944431,926.1037629167091,,51.6935506161794,0.5748855697885347,3.7254482849698367
2022-02-10,914.8875895820069,921.716607374829,911.8320240799179,917.2612714728446,7023276,925.5901880712466,,43.08078454987671,-0.22391342695914318,4.196318871987665
2022-02-11,919.0610814076034,926.3701262635503,920.0774082206524,919.39378110626,1091915,925.1722083890272,,46.83243241786916,-0.6827815081134077,4.381748580331115
2022-02-12,926.6389331474543,941.043328255736,916.6302992790395,925.5386009474943,3121311,925.2346607891695,,48.33582689226425,-0.5605798267051796,4.377405195289394
2022-02-13,927.0168960413808,936.1871562366345,923.7295407911173,930.2239362312163,6777587,925.7707778177746,,51.540529914636,-0.09640694301879194,4.294110121127955
2022-02-14,929.0276607970796,933.8568824643177,923.2946637207159,928.4416413166254,1210579,925.8598223647343,,56.116027648599086,0.13010657236623047,4.33183524350629
2022-02-15,922.48770378178,937.2808528917,918.7156753053338,925.8886343230006,3104600,925.965797546591,,46.007769662046755,0.10780677846582876,4.3038315769374815
2022-02-16,928.3982855760387,930.5034551694026,924.6353157473228,928.7472154707606,9956163,926.0235976455967,,54.71127062866201,0.31147168475490616,4.3344631808639775
2022-02-17,925.4616673075433,936.3632194602039,920.7214149406317,926.5428559755048,6273552,926.1491206175249,,53.95776486608482,0.2956170056255587,4.310046264787034
