Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI,MACD,Volatility
2022-01-01,296.63524688563774,300.16333265852376,288.23544697009913,297.4221798751922,1470991,,,,0.0,
2022-01-02,297.18490864236543,301.68422631710604,294.490252625307,296.0018514709353,9705997,,,,-0.031866342403191084,
2022-01-03,302.6216896334382,306.5529215778347,293.2586139881745,302.98248375476237,8539855,,,,0.17586494415195375,
2022-01-04,305.4523148461292,303.27498315282133,296.89956402953334,307.9959823873675,5863819,,,,0.4470456608723907,
2022-01-05,287.4215276135469,297.1503092488792,283.6458470276894,291.09676534450495,4353784,,,,-0.08746896874401955,
2022-01-06,304.98185872149065,316.8707668503012,306.41828994693753,309.4779742202711,9733803,,,,0.3788506299616756,
2022-01-07,288.6582818335085,299.5321434148833,292.07720300707405,292.26385813861503,6399067,,,,-0.10844810529636106,
2022-01-08,300.3351778957072,303.87463016463676,293.22851315445695,299.17918387252,6277498,,,,-0.10456159749088556,
2022-01-09,305.166833675696,311.64086338292617,301.16938458833425,308.62611608511264,5564200,,,,0.36841737964800814,
2022-01-10,304.7291988738754,306.4628332882761,298.055572539432,303.3460937026764,7267231,,,,0.42660543194330103,
2022-01-11,301.2785989589844,302.27630283861816,298.57585754495994,301.19534149651776,6442245,,,,0.3480876981933534,
2022-01-12,298.71338788705077,304.5529999695543,293.7818138141635,301.1182485164031,7267198,,,,0.28155197412530697,
2022-01-13,295.0584548032711,301.6782128489726,294.89047954409654,295.5662753434418,8409473,,,,-0.08514842706557602,
2022-01-14,285.9242305743806,293.86447393851364,283.8619889197427,289.08313441803716,1614273,,,45.90477452829218,-0.7342606866596384,
2022-01-15,300.7687552664549,306.53350707847886,296.37270076392576,299.4869754513803,8208226,,,50.91999236663968,-0.5970396547571681,
2022-01-16,294.3400907874981,298.8084297765948,283.78079034062114,290.8224689232389,3859348,,,47.83220971053223,-1.0109125037454874,
2022-01-17,298.9553420953317,295.3092060977045,297.25436313320336,298.1760194342427,9741838,,,47.99455202222552,-0.8589317278281214,
2022-01-18,298.6264352586382,304.1972795680108,292.65235445909263,298.5828970924476,4705992,,,45.91547203581949,-0.7063410103135084,
