Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI,MACD,Volatility
2022-01-01,487.6117974333053,494.36921429111186,486.7530000435628,487.6025500469795,4876098,,,,0.0,
2022-01-02,480.97612763750595,484.9877650507606,473.25549322864697,477.6147823159556,4934944,,,,-0.22408453242672977,
2022-01-03,486.44954133385255,492.09882213719965,486.7834895255603,489.18574780280437,6083396,,,,0.0732867752364541,
2022-01-04,486.47850058077455,490.0935825643015,482.66133107158464,484.85459496855646,1443473,,,,0.05036637929902099,
2022-01-05,485.34114017554674,483.7253921077539,482.99995159730884,484.454319090489,6690782,,,,0.020923541525746714,
2022-01-06,490.8183966338108,496.35118476555596,495.7448346798923,492.33836741407833,9334197,,,,0.33995763265340884,
2022-01-07,485.7434645526265,492.7800750377992,485.71256051589796,487.38262120718593,7584935,,,,0.31419799715541785,
2022-01-08,479.2401069568121,492.1682167875604,481.0341740444729,479.76900546935053,7747926,,,,-0.07022862251801598,
2022-01-09,486.85506505475973,488.7558113366823,476.50710919963655,486.52867812852594,5620340,,,,3.6965437857361394e-06,
2022-01-10,478.1170753186298,486.4100574242703,469.07591825554346,477.828265922549,8036351,,,,-0.39832796005214277,
2022-01-11,490.60440367809025,491.0375063967088,483.00967375740333,489.50230630671,9577613,,,,-0.05864134060504966,
2022-01-12,473.5547039644906,473.0763488795546,469.7114203969811,476.0429865857114,6577747,,,,-0.5481356905132202,
2022-01-13,489.05091168926475,501.5674768685411,488.07319651820956,490.55859691854937,9064711,,,,-0.08392645154390266,
2022-01-14,488.1838298323364,498.6906265834372,481.9543896595077,489.4641495293708,4912456,,,50.904153655830115,0.20120039764873354,
2022-01-15,491.3679059183429,498.67897488615296,486.00109062490714,492.0483797340793,3932741,,,52.10640325307963,0.5670141465534471,
2022-01-16,482.7667937584025,489.6947709513185,480.85191365105914,483.9040442608169,5768290,,,53.032785692643536,0.34351335280064177,
2022-01-17,484.31207327455576,488.93583830433073,480.5915445515103,486.07153088097016,7264856,,,48.34849820279416,0.3029338060035798,
