Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI,MACD,Volatility
2022-01-01,1061.4517668727813,1067.5930043563271,1058.1770464245596,1063.2858757877614,5999829,,,,0.0,
2022-01-02,1060.7038945971224,1065.5278971799885,1055.6373148961982,1062.9515391456014,8313103,,,,-0.007501142612682088,
2022-01-03,1063.9038051487737,1067.4407936535433,1068.6510602112808,1066.1435794024776,8192074,,,,0.08942703279808484,
2022-01-04,1061.8845894514573,1067.9423410320787,1060.1521289373281,1063.5747388233524,5102891,,,,0.03857322690100773,
2022-01-05,1065.2463106181197,1072.2383713748955,1063.0312448147272,1066.621142950659,6899022,,,,0.13135139720498046,
2022-01-06,1068.1446744991235,1075.2290036665916,1060.9228665484789,1069.0776989371154,9786744,,,,0.28969846252039133,
2022-01-07,1061.272799020599,1064.2278306619373,1054.1312681246488,1058.5222165210225,5760201,,,,-0.09192311787273866,
2022-01-08,1070.241560023789,1070.9041251228662,1072.7244541938815,1068.7290991482946,5843595,,,,0.13910328238239345,
2022-01-09,1056.7362034899486,1059.6335113845075,1046.3695912041564,1055.199441153252,3814753,,,,-0.3742873769745074,
2022-01-10,1064.3538827730265,1068.7866451444247,1059.4565622643215,1061.5656855151196,8841526,,,,-0.4051064089533156,
2022-01-11,1073.9075852265778,1078.3533464448205,1067.0680775206702,1072.1992773832947,9143797,,,,0.14481523796348483,
2022-01-12,1059.4040808957845,1071.1417375712222,1061.3344330481855,1063.4689235281462,3484900,,,,0.06645332800280812,
2022-01-13,1064.3435381562622,1068.0897987615476,1056.0368328594004,1061.9485926187988,6946628,,,,-0.07842422817543593,
2022-01-14,1062.0032980447004,1072.0375955826103,1056.2248966820202,1063.0447795983455,5984646,,,49.83761703312526,-0.12231764201965234,
2022-01-15,1062.9464722035411,1071.1214922693252,1060.3306377228362,1067.5257038840468,8588540,,,52.693054382101586,0.11204606983210397,
2022-01-16,1073.7462387122976,1082.942795690316,1069.510919151286,1074.490342624272,7305509,,,56.759845121553134,0.7108745496075244,
2022-01-17,1068.886820858146,1067.7828369197507,1065.0426243074842,1065.626307140209,2006759,,,49.7158473290224,0.6101959866157358,
2022-01-18,1070.6802327185098,1075.2773871911518,1064.298819434431,1073.2612903208233,9694878,,,55.04054908859535,1.0069862247221408,
2022-01-19,1069.6808330233682,1073.791607135331,1065.2791309685763,1070.1922663088699,4088182,,,51.85785272196505,1.1028008597502321,
2022-01-20,1066.1640020147292,1064.2727599095792,1058.925472605864,1067.8669970975293,1177188,1065.7647748944496,,49.36927899591772,1.0117707771719324,4.8629589944622715
2022-01-21,1069.5091560310666,1069.3652492436577,1062.755047988003,1066.2994658677756,7300384,1065.9154543984503,,54.47021509051483,0.8256052129192994,4.828674771077185
2022-01-22,1057.8003517108234,1063.9864912779694,1059.0358588562788,1059.6521377719491,3213207,1065.7504843297677,,44.56013995329635,0.22575841190382562,4.9889664572429915
2022-01-23,1070.1036975550476,1068.3826607484982,1061.68182214662,1067.7389720164829,4756288,1065.8302539604679,,58.03947222722183,0.30727554767941,5.008299614706977
2022-01-24,1078.323145123696,1080.745887677206,1069.2607665674875,1074.9262099723592,2944780,1066.3978275179184,,58.476600519467056,0.8610616210821718,5.369428608025554
2022-01-25,1065.4370360572293,1076.2194166007494,1059.1757083266093,1064.7927748261754,4877874,1066.3064091116942,,45.27092261443171,0.5772505550432925,5.380978612902752
2022-01-26,1065.2641228269995,1066.0720912943234,1057.101604030228,1064.4078918522064,9674762,1066.0729187574486,,50.67104978542335,0.32252794309169985,5.355654421634019
2022-01-27,1068.7180611039992,1071.601747327208,1062.7979821101258,1065.960063272125,3767171,1066.4448110950038,,52.86556202982947,0.23031544647506053,5.053457416140429
2022-01-28,1067.0154229064979,1069.666639493899,1066.7522092140907,1068.306694895071,8910966,1066.4236908823427,,53.69283503665941,0.32352525487158346,5.044282450588758
2022-01-29,1067.6388316358075,1065.424001641692,1060.854175835591,1064.0437801128385,3408065,1066.865907830322,,47.54887029848759,0.08518934893686492,4.348139348546886
2022-01-30,1062.7801525633054,1072.328043858069,1061.9870341537649,1065.7507408442475,2794592,1067.0751605967785,,43.355859237553425,0.02211740944471785,4.176976408991278
2022-01-31,1064.8750156141068,1071.349069735093,1064.1324913664491,1067.6997565831505,9340761,1066.8501845567712,,51.76151296438111,0.11514574314810488,4.004055637639286
2022-02-01,1067.0887328405327,1071.0007946061758,1061.071625661492,1065.5189461375408,9445547,1066.9526856872408,,42.75062052401001,0.025970778282726315,3.9386473057790767
2022-02-02,1070.7774514918965,1073.5708057782938,1064.7083103398068,1070.0411528436207,5083973,1067.357313698482,,49.86225654860243,0.29084528024986867,3.8111271628433525
2022-02-03,1075.5562136374347,1082.160436333791,1066.0612554842805,1073.7973714362408,3578182,1067.8949432903767,,55.268242667664936,0.7742764475938202,3.9273976687067558
2022-02-04,1076.5883630020992,1077.6043360515873,1076.3317994023746,1079.363734537246,6384353,1068.4868448230368,,60.835779709755506,1.5600300651130965,4.687354112553018
2022-02-05,1068.2660859458638,1069.810386034992,1056.6034662161655,1065.3873040053656,3507416,1068.0316928920913,,54.241226826598044,1.105668823562155,4.512417864999621
2022-02-06,1062.9458665055959,1072.4056741921715,1057.871967559888,1063.4462273296992,6918923,1067.9226889015658,,46.508053399854234,0.5908587560127216,4.599080921848478
2022-02-07,1073.9345645210435,1082.7578937234518,1069.8123661636716,1074.2579849932795,8329704,1067.9725236351885,,49.4866984293432,1.0011823146321603,4.664902563606929
2022-02-08,1083.5050233269278,1080.1884680768965,1074.4689900088702,1081.2908805135512,4117798,1068.5274543454227,,63.30699800746725,1.8461864535324821,5.523906956273847
2022-02-09,1066.7134943752872,1077.212079887899,1065.5696492055135,1070.1535450183296,7773208,1068.6417817414626,,53.94929397329227,1.6355961143606237,5.533172522923882
2022-02-10,1071.1392082460275,1073.1142132071905,1065.8151302451956,1070.6367566436534,4342531,1068.8586462802564,,53.262483267317585,1.4890156658013893,5.521521728868046
2022-02-11,1065.8044603178544,1071.69130891473,1058.5252228557615,1063.166374960984,1037765,1069.0343581397085,,46.653332057179405,0.7829646733116533,5.262986457338866
2022-02-12,1066.1107647421377,1067.4934037768999,1054.6725219617438,1064.9609146237199,1772073,1068.8954552700702,,50.61694089226832,0.3595228104886701,5.335139416509832
2022-02-13,1067.8765816650798,1066.1753499920958,1060.0506319481126,1065.5504147144302,4062930,1068.4266655071738,,49.86318716086239,0.06940808907074825,5.187203670583064
2022-02-14,1069.0152428606948,1074.0105206632445,1064.2567799481133,1068.7313032430668,1807492,1068.6235919280184,,50.69283755336004,0.0878336058071909,5.116261993035705
2022-02-15,1070.8597096560106,1072.0855836717458,1063.7618872625096,1068.0738081923462,2561931,1068.8068877450253,,51.75181809614226,0.05021564770117948,5.022081696407419
2022-02-16,1062.3579005948984,1060.2394292010285,1058.8937335681796,1059.3421831805463,1099762,1068.4759937404465,,43.06430143303388,-0.6590300578127426,5.4216485782290755
2022-02-17,1067.977783157114,1070.293166531028,1064.0210912285033,1070.2580631999494,9911185,1068.5735621556903,,47.90050169511642,-0.35622930827503296,5.435981053938747
2022-02-18,1066.9367749697942,1071.5937811349177,1065.4577371874143,1066.8266806031231,4750091,1068.7127071802045,,42.36982199955128,-0.3828901614970164,5.348848146553351
2022-02-19,1066.4120415570585,1070.3368295076286,1058.7634089240164,1065.6487950680441,4707735,1068.7076098913944,1067.0265285429623,50.18851404980903,-0.4914982549821616,5.3518670948188625
2022-02-20,1083.4626681659622,1083.068526630249,1076.491036135494,1080.0697757899056,3966409,1069.3261108517322,1067.362206543005,60.15665316832746,0.5583740955248686,5.914475211257849
2022-02-21,1065.5696270495016,1070.215895321891,1057.0079576341805,1061.9419960637065,5735320,1069.1472633480405,1067.3420156813672,43.09268488274814,-0.04724000819737739,6.0872180272631145
2022-02-22,1070.793769094794,1077.9372794206708,1060.696290633834,1071.5066007618461,4881196,1069.2205357439516,1067.4492761085544,44.664099444632456,0.2299339636683726,6.107330800548026
2022-02-23,1066.9343768926049,1077.3855607207138,1063.4124924659689,1067.7594311788657,1052672,1068.9186387310829,1067.5329699556648,48.57989119973302,0.14984761265191082,6.017758220936993
2022-02-24,1064.965315685399,1070.7067772574862,1063.748714996729,1068.2314241746067,3852805,1068.362023212951,1067.5651755801437,48.573046767601745,0.12254792598514541,5.492725748678012
2022-02-25,1061.4249137537122,1071.5097455458229,1057.6900751350488,1062.851078597099,2017391,1068.2352119425375,1067.4406431733435,49.80819538633196,-0.32408128271822534,5.593373057667372
2022-02-26,1071.2479236732893,1079.092744416131,1067.8853566696241,1073.5798528660443,3286632,1068.7418932193548,1067.741795900244,54.72911652603685,0.1757217286865398,5.595707545385714
2022-02-27,1071.4660263614512,1079.0756105499045,1058.6592869247754,1071.3262971611282,6521540,1068.5953088277474,1067.7937398605004,53.11232893456308,0.3873907917984525,5.48082327342043
2022-02-28,1064.5101899239764,1067.7651038493716,1061.4865366364784,1066.2286998134805,7061518,1067.842199792744,1068.014325033705,48.678766294692714,0.14616659118610187,4.610222535785246
2022-03-01,1076.6341407750122,1085.080018244929,1070.4666773706651,1077.3505353981388,7503075,1068.2020493117343,1068.3300220313656,54.41028947943738,0.8346006149420191,5.059151064974544
2022-03-02,1068.5780481864774,1079.339498865372,1061.383329789694,1070.9792561809425,5210419,1068.2191742885989,1068.3056216073185,55.65944587844339,0.8604510931561435,5.068397407735473
2022-03-03,1070.4536517725448,1076.1529498653224,1067.3085981823317,1070.8437806112595,9341115,1068.6030445711124,1068.4531187489808,50.31821863325967,0.8601618293043884,4.955034881177001
2022-03-04,1063.4631906148845,1066.1220213059607,1061.4955658280296,1063.198523172529,7631206,1068.514924998553,1068.4781173600554,48.115135851895715,0.24468650724134022,5.0381882845064565
2022-03-05,1070.746669804005,1081.9129692829165,1070.0435999635508,1073.1153746001041,6482781,1068.8931729928368,1068.6795292600905,53.55607287901921,0.5454815066634637,5.087641719328518
2022-03-06,1067.2108704311097,1073.6074888375858,1062.8282162613568,1065.9772606767092,9887145,1068.7554708645189,1068.6485603959438,42.787910031215596,0.20903881909134725,5.129352951485622
