Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_12,EMA_26,RSI,MACD,MACD_Signal,MACD_Histogram,Volatility,Bollinger_Upper,Bollinger_Lower
2021-01-01,1340.4915936629252,1355.7305280676023,1336.0502443822138,1345.6874923814128,33122203,,,1345.6874923814128,1345.6874923814128,,0.0,0.0,0.0,,,
2021-01-02,1320.4100734816536,1322.1228022667422,1314.544631080108,1321.4453980477003,9963388,,,1332.5563579506518,1333.1002510927542,,-0.5438931421024336,-0.3021628567235742,-0.24173028537885938,,,
2021-01-03,1341.420191873302,1351.9531456316809,1335.7935632565316,1342.0554059313984,47790015,,,1336.2638385713126,1336.3177512787431,,-0.05391270743052701,-0.20042099225921056,0.14650828482868355,,,
2021-01-04,1328.1437342115125,1339.143166426766,1325.9913769166333,1331.3845600784405,31018395,,,1334.72364103556,1334.93864659752,,-0.21500556195996978,-0.20536156465106664,-0.00964399730890314,,,
2021-01-05,1317.834131204881,1327.7523321517667,1312.1381353122995,1318.3680961419684,27412883,,,1330.2798979423067,1331.0958676000032,,-0.8159696576965416,-0.38700366753227644,-0.4289659901642652,,,
2021-01-06,1316.7592861807743,1319.4128165645507,1311.3122774603632,1315.0815495049596,27657789,,,1326.5858996898912,1327.888327411185,,-1.302427721293725,-0.635134482694435,-0.66729323859929,,,
2021-01-07,1327.709009986914,1341.2984231953833,1330.0045727200593,1328.8079314740376,33441767,,,1327.0817383082274,1328.051874226662,,-0.9701359184346074,-0.7199144090552032,-0.25022150937940424,,,
2021-01-08,1319.119680548052,1335.962927523477,1310.2233365422346,1322.5731719914043,35464962,,,1326.1408700089175,1327.1691195434933,,-1.028249534575707,-0.7940131379611008,-0.23423639661460616,,,
2021-01-09,1329.0635415696297,1338.8304715338413,1316.951341913797,1329.6917860999395,20664933,,,1326.843367599386,1327.5430341070987,,-0.6996665077126636,-0.7722185983176656,0.072552090605002,,,
2021-01-10,1334.48019473645,1343.3919244684414,1332.130795800114,1336.5012420001922,10384671,,,1328.67353104486,1328.7791796089043,,-0.10564856404425882,-0.6228682163030358,0.517219652258777,,,
2021-01-11,1319.2375974563136,1333.1242315857953,1312.3422051219095,1321.1992747487545,37622429,,,1327.305922359721,1327.7960635472255,,-0.49014118750437774,-0.5938283007956474,0.10368711329126967,,,
2021-01-12,1348.4963202556085,1357.884878125418,1342.5803803787012,1347.4880009591054,39636689,,,1330.8942296797618,1330.2155283325449,,0.6787013472169292,-0.32054230023535457,0.9992436474522838,,,
