Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_12,EMA_26,RSI,MACD,MACD_Signal,MACD_Histogram,Volatility,Bollinger_Upper,Bollinger_Lower
2021-01-01,1934.1105045308902,1937.2720310485608,1923.0274135382303,1931.6028939774749,19187210,,,1931.6028939774749,1931.6028939774749,,0.0,0.0,0.0,,,
2021-01-02,1906.6256150947754,1906.3236149338336,1902.349693027921,1908.897414307876,21986001,,,1919.3040924897755,1919.8135103028753,,-0.5094178130998444,-0.2830098961665802,-0.22640791693326417,,,
2021-01-03,1919.0204117030974,1929.8240265142874,1911.7182098959397,1920.0359739345647,45743212,,,1919.5897459867024,1919.893439325794,,-0.30369333909152374,-0.2914867170374587,-0.01220662205406503,,,
2021-01-04,1922.3733090304074,1930.3519521174646,1915.66114359665,1921.0670622779674,11213613,,,1920.0560770056547,1920.221533016392,,-0.16545601073721627,-0.24879338834496467,0.0833373776077484,,,
2021-01-05,1921.3550430080084,1925.1159182981924,1906.6755454348931,1917.8006173426832,13796827,,,1919.4432766761854,1919.6601126863532,,-0.21683601016775356,-0.23928679083865484,0.022450780670901282,,,
2021-01-06,1907.0814240268523,1915.2440786923296,1895.6022109439286,1905.798471007459,27327431,,,1916.1268710481258,1916.8837364145586,,-0.7568653664327485,-0.3795793616367763,-0.3772860047959722,,,
2021-01-07,1909.043634078566,1915.2028698907138,1912.0584263032292,1911.3529963733724,3090716,,,1915.0615976169674,1915.9001229688301,,-0.8385253518626996,-0.49572634819805733,-0.3427990036646423,,,
2021-01-08,1914.9498667287735,1920.3571378638965,1904.1816110937223,1912.7233488229083,26435312,,,1914.5736411333241,1915.3882659387775,,-0.8146248054533771,-0.5723636443633286,-0.24226116109004847,,,
2021-01-09,1914.644520058873,1922.2952522677194,1908.6186098817172,1913.3961888192027,29370406,,,1914.3406991565614,1915.092996377713,,-0.7522972211515935,-0.6139291932564954,-0.13836802789509806,,,
2021-01-10,1925.9899772089718,1930.0344198956218,1919.4183603662025,1924.5315367814794,35198533,,,1916.2718589258714,1916.395423091065,,-0.12356416519355662,-0.5040589613195835,0.3804947961260269,,,
2021-01-11,1914.1149985269403,1925.0134125752868,1893.721925283347,1916.2500946400196,44717025,,,1916.2678765863345,1916.3765739449243,,-0.10869735858977947,-0.4175561017132271,0.30885874312344763,,,
2021-01-12,1904.7918413313846,1916.2572770917602,1899.7182900498356,1905.0688923212097,1061428,,,1914.276733948688,1914.9872470889657,,-0.710513140277726,-0.48047098745307437,-0.23004215282465168,,,
2021-01-13,1927.6951402299624,1924.1611046371138,1905.9871040280036,1923.2140073197368,49621492,,,1915.828584128297,1915.9510105661107,,-0.1224264378136013,-0.4046963211929893,0.282269883379388,,,
2021-01-14,1933.8313549320023,1939.6895215146455,1921.056191024261,1928.3352842495506,26472245,,,1917.9580758424224,1917.3419118831105,48.53609350457088,0.6161639593119617,-0.19113158883142267,0.8072955481433843,,,
2021-01-15,1885.999740039196,1900.630337538779,1881.9682819345853,1888.5919580897016,9710561,,,1913.03874838845,1914.2318711251332,35.7908231812995,-1.1931227366833355,-0.3988378321519688,-0.7942849045313667,,,
2021-01-16,1918.1044829789762,1920.62279849984,1915.5004653597687,1916.402230964739,3209361,,,1913.5945904037449,1914.4589085934367,52.39841087921697,-0.8643181896918577,-0.4946302196643573,-0.3696879700275004,,,
